Step;Tamanho do dataset; Qtd. entradas do índice;Tempo de construção do índice(seg);Tempo de consulta para 1 palavra - Aleatório(ms);Tempo de consulta para 2 palavras - Aleatório(ms);Tempo de consulta para 1 palavra - Melhor caso(ms);Tempo de consulta para 1 palavra - Caso médio(ms);Tempo de consulta para 1 palavra - Pior caso(ms);Tempo de consulta para 2 palavras - Melhor caso(ms);Tempo de consulta para 2 palavras - Caso médio(ms);Tempo de consulta para 2 palavras - Pior caso(ms)
12;1;1125;1981600;505;617;;;;;;
12;2;1266;1827600;557;707;;;;;;
12;3;1291;1770600;486;802;;;;;;
12;4;1541;1741500;710;828;;;;;;
12;5;1165;1952700;373;789;;;;;;
12;6;1446;1717800;678;765;;;;;;
12;7;798;1583900;315;480;;;;;;
12;8;1494;1790800;514;977;;;;;;
12;9;1344;1736500;608;733;;;;;;
12;10;1330;1803000;471;856;;;;;;
12;11;1756;3704900;698;1053;;;;;;
12;12;3358;3946100;1301;2051;;;;;;
12;13;2585;3779800;1023;1557;;;;;;
12;14;2994;3859100;1248;1741;;;;;;
12;15;2644;3759100;972;1666;;;;;;
12;16;3207;4152800;1380;1822;;;;;;
12;17;2043;3609700;835;1202;;;;;;
12;18;2436;3806000;973;1458;;;;;;
12;19;2177;3658900;868;1305;;;;;;
12;20;2185;5196800;940;1238;;;;;;
12;21;18;1625300;10;6;;;;;;
12;22;36;1761400;18;15;;;;;;
12;23;19;1599700;11;6;;;;;;
12;24;27;1679600;14;10;;;;;;
12;25;16;1572100;8;5;;;;;;
12;26;23;1615500;12;8;;;;;;
12;27;129;3020100;52;73;;;;;;
12;28;17;1511800;9;6;;;;;;
12;29;18;1522100;10;6;;;;;;
12;30;23;1497800;12;9;;;;;;
12;31;18;1493200;10;6;;;;;;
12;32;54;1628100;26;26;;;;;;
12;33;207;1677600;157;47;;;;;;
12;34;24;1756200;12;9;;;;;;
12;35;154;1781300;54;97;;;;;;
12;36;2130;1509100;876;1251;;;;;;
12;37;2098;1673200;839;1256;;;;;;
12;38;3011;1713600;1136;1872;;;;;;
12;39;2748;1767400;1137;1607;;;;;;
12;40;2222;1605500;906;1314;;;;;;
12;41;1361;1503100;608;750;;;;;;
12;42;2499;1726700;1013;1484;;;;;;
12;43;1779;1671800;728;1049;;;;;;
12;44;3234;1714500;1230;2001;;;;;;
12;45;2100;1617600;1004;1092;;;;;;
12;46;1978;1493300;718;1257;;;;;;
12;47;2467;1510900;802;1663;;;;;;
12;48;2081;1517800;847;1231;;;;;;
12;49;2158;1468500;882;1273;;;;;;
12;50;2332;1653700;843;1486;;;;;;
12;51;28;3126100;15;8;;;;;;
12;52;52;3197200;27;20;;;;;;
12;53;51;3250500;26;20;;;;;;
12;54;56;3178600;29;23;;;;;;
12;55;56;3190100;30;22;;;;;;
12;56;62;3230900;30;28;;;;;;
12;57;48;3175300;25;19;;;;;;
12;58;32;3100900;18;10;;;;;;
12;59;48;3165300;25;18;;;;;;
12;60;113;3214200;50;59;;;;;;
12;61;1657;3330500;592;1060;;;;;;
12;62;2134;3347500;702;1427;;;;;;
12;63;2427;3581200;1004;1418;;;;;;
12;64;1808;3411300;759;1044;;;;;;
12;65;2367;3363200;767;1595;;;;;;
12;66;2074;3545700;729;1339;;;;;;
12;67;2403;3473300;857;1540;;;;;;
12;68;2161;3593600;884;1272;;;;;;
12;69;2670;3683000;1107;1557;;;;;;
12;70;2688;3790600;1042;1640;;;;;;
12;71;4987;3975100;2020;2961;;;;;;
12;72;3965;3469900;1572;2388;;;;;;
12;73;4187;3631000;1709;2472;;;;;;
12;74;5338;3866800;2179;3153;;;;;;
12;75;5751;4003700;2375;3370;;;;;;
12;76;4725;3722200;1858;2861;;;;;;
12;77;4412;3521200;1837;2570;;;;;;
12;78;3630;3468000;1500;2125;;;;;;
12;79;4270;3571500;1855;2410;;;;;;
12;80;4353;3573200;1739;2608;;;;;;
13;1;1087;1864500;491;594;;;;;;
13;2;1270;1800200;561;706;;;;;;
13;3;1550;1788600;708;839;;;;;;
13;4;1605;1907100;579;1023;;;;;;
13;5;1258;2319500;530;725;;;;;;
13;6;1506;1746000;655;848;;;;;;
13;7;803;1530200;318;482;;;;;;
13;8;1471;1785200;661;808;;;;;;
13;9;1369;1820700;499;867;;;;;;
13;10;1250;1755400;465;782;;;;;;
13;11;1786;3607100;786;995;;;;;;
13;12;3207;3799700;1278;1924;;;;;;
13;13;2562;3721400;1019;1537;;;;;;
13;14;2762;3903800;1174;1582;;;;;;
13;15;2684;3716700;972;1707;;;;;;
13;16;3131;3801700;1254;1871;;;;;;
13;17;2216;3693500;965;1246;;;;;;
13;18;2443;3791400;975;1463;;;;;;
13;19;2123;3598900;845;1273;;;;;;
13;20;2091;3677400;835;1251;;;;;;
13;21;19;1683400;10;6;;;;;;
13;22;37;1719100;18;16;;;;;;
13;23;20;1594700;11;7;;;;;;
13;24;28;1667800;14;11;;;;;;
13;25;18;1677000;10;5;;;;;;
13;26;23;1690600;12;8;;;;;;
13;27;115;1693000;48;64;;;;;;
13;28;19;1592000;10;6;;;;;;
13;29;20;1675900;11;6;;;;;;
13;30;26;1652800;14;9;;;;;;
13;31;20;1603400;11;7;;;;;;
13;32;59;1696100;28;28;;;;;;
13;33;76;1706800;33;40;;;;;;
13;34;22;1650500;12;8;;;;;;
13;35;142;1658900;52;88;;;;;;
13;36;2153;1524600;888;1262;;;;;;
13;37;2419;1672600;1131;1286;;;;;;
13;38;2998;1752400;1139;1856;;;;;;
13;39;2516;1650400;994;1520;;;;;;
13;40;2389;1576300;1128;1258;;;;;;
13;41;1222;1550100;451;768;;;;;;
13;42;2296;1623900;926;1367;;;;;;
13;43;1764;1540100;724;1037;;;;;;
13;44;3279;1772900;1330;1946;;;;;;
13;45;2029;1573600;799;1227;;;;;;
13;46;2183;1553800;931;1249;;;;;;
13;47;2412;1663700;984;1425;;;;;;
13;48;2221;1582300;905;1313;;;;;;
13;49;2240;1622000;949;1288;;;;;;
13;50;2744;1703700;1231;1510;;;;;;
13;51;34;3698500;17;12;;;;;;
13;52;65;3815200;31;29;;;;;;
13;53;65;3812100;31;29;;;;;;
13;54;71;3834500;33;33;;;;;;
13;55;73;3919600;35;33;;;;;;
13;56;79;3801800;34;40;;;;;;
13;57;61;3808400;28;27;;;;;;
13;58;41;3675000;20;16;;;;;;
13;59;56;3654000;28;23;;;;;;
13;60;128;3608300;56;68;;;;;;
13;61;1808;3639100;727;1075;;;;;;
13;62;2065;3788600;845;1214;;;;;;
13;63;2446;3524000;976;1465;;;;;;
13;64;1910;4251400;785;1119;;;;;;
13;65;2507;3714100;1030;1473;;;;;;
13;66;2240;3585800;882;1353;;;;;;
13;67;2470;3560500;1022;1443;;;;;;
13;68;2190;4192100;889;1295;;;;;;
13;69;2465;3561900;998;1461;;;;;;
13;70;2942;3689100;1318;1619;;;;;;
13;71;4944;3633100;1987;2951;;;;;;
13;72;3898;3490500;1573;2319;;;;;;
13;73;4292;3491100;1797;2489;;;;;;
13;74;5164;3600300;2053;3106;;;;;;
13;75;5982;4916600;2444;3531;;;;;;
13;76;4667;3389700;1944;2718;;;;;;
13;77;4334;3481500;1823;2506;;;;;;
13;78;3471;3108900;1391;2075;;;;;;
13;79;4284;3346600;1747;2531;;;;;;
13;80;4502;3716700;1766;2730;;;;;;
14;1;1202;2498100;543;655;;;;;;
14;2;1407;1920300;648;756;;;;;;
14;3;1528;1740000;493;1032;;;;;;
14;4;1617;1814900;699;915;;;;;;
14;5;1132;1789400;500;630;;;;;;
14;6;1512;1925300;559;950;;;;;;
14;7;939;1575200;439;498;;;;;;
14;8;1398;1697700;498;898;;;;;;
14;9;1248;1820400;453;792;;;;;;
14;10;1364;1786200;580;781;;;;;;
14;11;1820;3643800;668;1146;;;;;;
14;12;3086;3778200;1179;1902;;;;;;
14;13;2733;3696100;1058;1669;;;;;;
14;14;2763;3873200;1074;1683;;;;;;
14;15;2858;3608900;1163;1690;;;;;;
14;16;3039;4021500;1186;1847;;;;;;
14;17;2182;3607700;929;1248;;;;;;
14;18;2380;3626400;961;1414;;;;;;
14;19;2332;3829600;981;1346;;;;;;
14;20;2053;3794800;853;1195;;;;;;
14;21;21;1832500;11;7;;;;;;
14;22;40;1803100;19;18;;;;;;
14;23;21;1740800;11;7;;;;;;
14;24;29;1782800;15;11;;;;;;
14;25;17;1737300;9;6;;;;;;
14;26;27;1990100;13;11;;;;;;
14;27;121;1830700;51;67;;;;;;
14;28;20;1680400;10;7;;;;;;
14;29;21;1788000;11;7;;;;;;
14;30;27;1772700;14;10;;;;;;
14;31;21;1650900;11;7;;;;;;
14;32;60;1780600;28;30;;;;;;
14;33;79;1703200;34;43;;;;;;
14;34;23;1681000;12;9;;;;;;
14;35;148;1791800;53;92;;;;;;
14;36;2262;1649500;924;1335;;;;;;
14;37;2128;1624700;864;1261;;;;;;
14;38;3036;1681300;1242;1791;;;;;;
14;39;2664;1732200;1087;1573;;;;;;
14;40;2201;1627900;878;1320;;;;;;
14;41;1376;1608800;574;799;;;;;;
14;42;2282;1626200;925;1355;;;;;;
14;43;1763;1554400;740;1021;;;;;;
14;44;3136;1677500;1215;1918;;;;;;
14;45;1976;1582600;821;1152;;;;;;
14;46;2146;1517100;863;1280;;;;;;
14;47;2654;2068100;1099;1552;;;;;;
14;48;2192;1519200;889;1301;;;;;;
14;49;2179;1651700;933;1243;;;;;;
14;50;2471;1646800;981;1487;;;;;;
14;51;34;3810200;18;11;;;;;;
14;52;57;3537900;30;22;;;;;;
14;53;55;3290300;29;22;;;;;;
14;54;60;3325000;31;24;;;;;;
14;55;62;3369000;33;24;;;;;;
14;56;66;3252100;32;30;;;;;;
14;57;52;3363300;27;20;;;;;;
14;58;34;3175700;19;11;;;;;;
14;59;51;3381900;28;19;;;;;;
14;60;120;3356700;53;62;;;;;;
14;61;1807;3508300;726;1076;;;;;;
14;62;2150;3691000;854;1290;;;;;;
14;63;2595;3542500;1107;1484;;;;;;
14;64;1989;3527000;733;1251;;;;;;
14;65;2441;3891800;946;1490;;;;;;
14;66;2207;3776800;934;1268;;;;;;
14;67;2501;3589800;1034;1462;;;;;;
14;68;2252;3669000;894;1353;;;;;;
14;69;2410;3684900;989;1415;;;;;;
14;70;2774;3675900;1170;1599;;;;;;
14;71;4813;3580200;1926;2882;;;;;;
14;72;3920;3334200;1594;2320;;;;;;
14;73;4139;3438000;1712;2422;;;;;;
14;74;5363;3704100;2168;3189;;;;;;
14;75;5900;3710000;2455;3438;;;;;;
14;76;4731;3564400;1991;2734;;;;;;
14;77;4535;3694600;1902;2627;;;;;;
14;78;3770;3422300;1528;2237;;;;;;
14;79;4186;3351300;1573;2607;;;;;;
14;80;4375;3662200;1773;2597;;;;;;
15;1;1034;1773800;483;548;;;;;;
15;2;1281;1723400;563;714;;;;;;
15;3;1433;1710100;619;811;;;;;;
15;4;1479;1723300;558;918;;;;;;
15;5;1245;2106100;455;787;;;;;;
15;6;1594;1834100;642;949;;;;;;
15;7;936;1661600;346;588;;;;;;
15;8;1333;2232000;573;757;;;;;;
15;9;1369;1768600;624;743;;;;;;
15;10;1233;1819200;460;770;;;;;;
15;11;1834;3409000;841;988;;;;;;
15;12;3341;3735200;1228;2108;;;;;;
15;13;2781;3709100;1094;1682;;;;;;
15;14;2895;3630200;1232;1658;;;;;;
15;15;2701;3651200;1046;1651;;;;;;
15;16;3156;3961200;1337;1814;;;;;;
15;17;2114;3838700;850;1259;;;;;;
15;18;2575;3711800;1057;1512;;;;;;
15;19;2200;3617200;853;1342;;;;;;
15;20;2088;3740200;849;1234;;;;;;
15;21;19;1711000;11;6;;;;;;
15;22;39;1681200;19;17;;;;;;
15;23;20;1620600;11;6;;;;;;
15;24;27;1656100;14;10;;;;;;
15;25;16;1645100;9;5;;;;;;
15;26;23;1607500;12;8;;;;;;
15;27;116;1682200;49;65;;;;;;
15;28;18;1599900;10;6;;;;;;
15;29;20;1586600;11;7;;;;;;
15;30;25;1579100;13;9;;;;;;
15;31;20;1622300;11;6;;;;;;
15;32;58;1718500;28;27;;;;;;
15;33;76;1713400;33;41;;;;;;
15;34;22;1603000;11;8;;;;;;
15;35;258;1756800;54;202;;;;;;
15;36;2221;1679600;864;1354;;;;;;
15;37;2132;1610600;846;1284;;;;;;
15;38;2910;1699300;1185;1722;;;;;;
15;39;2733;1776800;1129;1600;;;;;;
15;40;2256;1605200;888;1365;;;;;;
15;41;1189;1508600;447;739;;;;;;
15;42;2497;1615500;1086;1408;;;;;;
15;43;1779;1458900;734;1043;;;;;;
15;44;3259;1675800;1213;2043;;;;;;
15;45;2033;1603500;870;1161;;;;;;
15;46;2205;1572800;877;1326;;;;;;
15;47;2620;1615100;1074;1543;;;;;;
15;48;2237;1599800;906;1328;;;;;;
15;49;2249;1584200;940;1306;;;;;;
15;50;2453;1688100;978;1472;;;;;;
15;51;30;3227700;17;9;;;;;;
15;52;56;3399000;30;21;;;;;;
15;53;60;3668100;30;25;;;;;;
15;54;72;3663900;37;30;;;;;;
15;55;57;3227200;30;23;;;;;;
15;56;62;3132200;30;28;;;;;;
15;57;49;3182600;26;19;;;;;;
15;58;32;3094700;17;10;;;;;;
15;59;185;3177000;25;155;;;;;;
15;60;207;3726600;125;76;;;;;;
15;61;1903;3947000;753;1145;;;;;;
15;62;2120;3536200;857;1257;;;;;;
15;63;2406;3572700;969;1432;;;;;;
15;64;1970;3386400;849;1116;;;;;;
15;65;2293;3469600;925;1363;;;;;;
15;66;2208;3573900;865;1338;;;;;;
15;67;2441;3486700;1016;1420;;;;;;
15;68;2416;3624300;1066;1345;;;;;;
15;69;2447;3669600;991;1451;;;;;;
15;70;2699;3643900;1049;1645;;;;;;
15;71;4955;3624500;2018;2931;;;;;;
15;72;3933;3372800;1557;2371;;;;;;
15;73;4295;3384700;1716;2574;;;;;;
15;74;5406;3507600;2267;3134;;;;;;
15;75;5756;3872500;2382;3368;;;;;;
15;76;4763;3509500;1989;2769;;;;;;
15;77;4474;3582200;1831;2637;;;;;;
15;78;3658;3412200;1507;2147;;;;;;
15;79;4147;3355100;1698;2444;;;;;;
15;80;4387;3504600;1844;2538;;;;;;
16;1;1076;1969500;506;567;;;;;;
16;2;1257;1704800;543;711;;;;;;
16;3;1576;1717200;711;862;;;;;;
16;4;1581;1810600;569;1009;;;;;;
16;5;1251;1966400;564;684;;;;;;
16;6;1657;1859000;697;957;;;;;;
16;7;1003;1698900;342;659;;;;;;
16;8;1403;1802300;551;849;;;;;;
16;9;1390;1771200;508;880;;;;;;
16;10;1291;1724200;468;820;;;;;;
16;11;1723;3428700;732;987;;;;;;
16;12;3226;3651700;1239;1982;;;;;;
16;13;2593;3645900;1023;1564;;;;;;
16;14;2749;3855700;1073;1671;;;;;;
16;15;2770;3560500;1154;1611;;;;;;
16;16;3002;3760500;1195;1802;;;;;;
16;17;2240;3906000;936;1298;;;;;;
16;18;2593;3714400;1084;1504;;;;;;
16;19;2103;3490700;854;1244;;;;;;
16;20;2100;3514800;853;1242;;;;;;
16;21;21;1706000;11;8;;;;;;
16;22;38;1695900;18;17;;;;;;
16;23;20;1584400;11;7;;;;;;
16;24;27;1637000;14;10;;;;;;
16;25;16;1538000;8;5;;;;;;
16;26;23;1616800;12;9;;;;;;
16;27;117;1701600;48;67;;;;;;
16;28;20;1637900;10;7;;;;;;
16;29;21;1639800;11;7;;;;;;
16;30;26;1692300;14;10;;;;;;
16;31;20;1623500;11;7;;;;;;
16;32;60;1842800;28;29;;;;;;
16;33;79;1691100;35;42;;;;;;
16;34;22;1619700;12;8;;;;;;
16;35;144;1635700;53;88;;;;;;
16;36;2141;1505600;850;1288;;;;;;
16;37;2023;1514000;837;1183;;;;;;
16;38;2994;1737500;1247;1744;;;;;;
16;39;2581;1753400;1012;1566;;;;;;
16;40;2208;1587400;883;1322;;;;;;
16;41;1364;1593400;578;782;;;;;;
16;42;2337;1614600;996;1339;;;;;;
16;43;1833;1480600;725;1105;;;;;;
16;44;3309;1737200;1342;1964;;;;;;
16;45;2009;1575300;785;1221;;;;;;
16;46;2205;1579000;863;1339;;;;;;
16;47;2451;1572800;958;1490;;;;;;
16;48;2376;1542600;985;1388;;;;;;
16;49;2204;1634600;883;1318;;;;;;
16;50;2780;1824800;1122;1655;;;;;;
16;51;34;3570900;17;12;;;;;;
16;52;56;3294100;29;23;;;;;;
16;53;57;3496600;29;23;;;;;;
16;54;71;4019100;34;32;;;;;;
16;55;66;3859700;34;28;;;;;;
16;56;68;3342400;32;32;;;;;;
16;57;54;3542500;27;22;;;;;;
16;58;35;3293100;19;12;;;;;;
16;59;57;3760500;28;23;;;;;;
16;60;146;3819300;57;84;;;;;;
16;61;1849;3387600;778;1066;;;;;;
16;62;2155;3671600;857;1293;;;;;;
16;63;2573;3496700;1056;1512;;;;;;
16;64;1941;3444800;786;1150;;;;;;
16;65;2574;3620200;1047;1522;;;;;;
16;66;2315;3606100;892;1417;;;;;;
16;67;2506;3565100;1034;1467;;;;;;
16;68;2216;3495100;865;1346;;;;;;
16;69;2638;4294300;1115;1516;;;;;;
16;70;2644;3616900;1038;1601;;;;;;
16;71;4719;3405100;1878;2836;;;;;;
16;72;4034;3272600;1656;2373;;;;;;
16;73;4293;3465600;1769;2519;;;;;;
16;74;5564;3663200;2256;3302;;;;;;
16;75;5792;3492900;2459;3328;;;;;;
16;76;4681;3523500;1878;2797;;;;;;
16;77;4504;3359300;1851;2647;;;;;;
16;78;3570;3504400;1424;2141;;;;;;
16;79;4751;3448500;2015;2731;;;;;;
16;80;4542;3688600;1801;2735;;;;;;
17;1;1197;2297300;550;643;;;;;;
17;2;1333;2103700;565;765;;;;;;
17;3;1525;1825400;704;818;;;;;;
17;4;1518;1851400;559;956;;;;;;
17;5;1233;2094900;557;672;;;;;;
17;6;1537;1853400;632;902;;;;;;
17;7;954;1743600;346;605;;;;;;
17;8;1443;1776600;642;798;;;;;;
17;9;1314;1821600;545;766;;;;;;
17;10;1336;1844000;479;853;;;;;;
17;11;1767;3931900;769;993;;;;;;
17;12;3119;3854400;1256;1857;;;;;;
17;13;2625;3984700;1025;1594;;;;;;
17;14;2900;3800300;1186;1708;;;;;;
17;15;2566;3746400;1027;1534;;;;;;
17;16;3181;4043700;1314;1861;;;;;;
17;17;2074;4001100;846;1222;;;;;;
17;18;2387;3716100;958;1424;;;;;;
17;19;2197;3698800;857;1335;;;;;;
17;20;2153;3835400;843;1305;;;;;;
17;21;19;1700600;10;6;;;;;;
17;22;35;1592600;17;15;;;;;;
17;23;18;1583900;10;6;;;;;;
17;24;26;1589700;13;10;;;;;;
17;25;15;1615100;8;5;;;;;;
17;26;22;1549200;11;8;;;;;;
17;27;275;1792400;199;73;;;;;;
17;28;20;1803100;11;7;;;;;;
17;29;24;1909100;12;9;;;;;;
17;30;32;2040000;15;13;;;;;;
17;31;24;1931600;12;9;;;;;;
17;32;63;1825100;29;31;;;;;;
17;33;91;1847300;35;53;;;;;;
17;34;26;1905900;12;11;;;;;;
17;35;149;1771700;53;93;;;;;;
17;36;2189;1690800;864;1323;;;;;;
17;37;2206;1642200;910;1293;;;;;;
17;38;3016;1771300;1235;1778;;;;;;
17;39;2471;1698400;1007;1461;;;;;;
17;40;2183;1671600;883;1297;;;;;;
17;41;1385;1574500;608;774;;;;;;
17;42;2332;1638900;935;1393;;;;;;
17;43;1759;1504400;703;1053;;;;;;
17;44;3187;1700400;1278;1906;;;;;;
17;45;2129;1663400;889;1237;;;;;;
17;46;2331;1675500;971;1357;;;;;;
17;47;2400;1612700;940;1456;;;;;;
17;48;2290;1581800;956;1331;;;;;;
17;49;2210;1676300;939;1268;;;;;;
17;50;2390;1709700;963;1423;;;;;;
17;51;34;3800000;18;11;;;;;;
17;52;62;3669300;31;26;;;;;;
17;53;62;3864200;30;26;;;;;;
17;54;68;3732200;33;30;;;;;;
17;55;69;3797300;35;28;;;;;;
17;56;69;3600200;33;31;;;;;;
17;57;54;3228400;26;24;;;;;;
17;58;32;3058200;17;11;;;;;;
17;59;187;3441500;163;19;;;;;;
17;60;205;3687100;124;77;;;;;;
17;61;1729;3598800;639;1084;;;;;;
17;62;2204;3674800;938;1261;;;;;;
17;63;2460;3597300;964;1490;;;;;;
17;64;1889;3573200;785;1098;;;;;;
17;65;2444;3671700;1003;1436;;;;;;
17;66;2133;3617300;854;1274;;;;;;
17;67;2624;3821800;1074;1545;;;;;;
17;68;2154;3790800;880;1269;;;;;;
17;69;2575;3653000;1004;1565;;;;;;
17;70;2638;3641300;1037;1596;;;;;;
17;71;4943;3702400;2015;2922;;;;;;
17;72;3952;3572900;1661;2285;;;;;;
17;73;4207;3403800;1773;2429;;;;;;
17;74;5366;3765200;2241;3120;;;;;;
17;75;5832;3816400;2389;3437;;;;;;
17;76;4581;3717700;1831;2744;;;;;;
17;77;4383;3670500;1801;2577;;;;;;
17;78;3729;3427900;1460;2264;;;;;;
17;79;4321;3640700;1720;2596;;;;;;
17;80;4520;3699900;1922;2593;;;;;;
18;1;1063;1812600;489;570;;;;;;
18;2;1267;1762800;541;723;;;;;;
18;3;1549;1875400;636;910;;;;;;
18;4;1767;2036300;695;1068;;;;;;
18;5;1037;2069000;385;649;;;;;;
18;6;1613;1852300;592;1018;;;;;;
18;7;876;1603000;334;540;;;;;;
18;8;1437;1838400;586;848;;;;;;
18;9;1370;1705600;629;738;;;;;;
18;10;1471;1661100;651;818;;;;;;
18;11;1592;3472700;598;989;;;;;;
18;12;3137;3637800;1331;1800;;;;;;
18;13;2675;3675400;986;1684;;;;;;
18;14;3011;3649800;1224;1782;;;;;;
18;15;2614;3694400;1022;1586;;;;;;
18;16;3215;4030400;1314;1895;;;;;;
18;17;2188;3631600;919;1264;;;;;;
18;18;2551;3781000;1062;1483;;;;;;
18;19;2084;3564800;846;1233;;;;;;
18;20;2112;3735600;841;1266;;;;;;
18;21;20;1666400;10;7;;;;;;
18;22;38;1796600;19;17;;;;;;
18;23;20;1634600;10;7;;;;;;
18;24;32;1940700;16;13;;;;;;
18;25;19;1846300;10;7;;;;;;
18;26;26;1835300;13;10;;;;;;
18;27;133;1869700;52;79;;;;;;
18;28;21;1788900;11;7;;;;;;
18;29;22;1816700;12;8;;;;;;
18;30;29;1808500;14;11;;;;;;
18;31;23;1764300;12;8;;;;;;
18;32;60;1960800;28;28;;;;;;
18;33;76;1604300;33;41;;;;;;
18;34;22;1616800;12;8;;;;;;
18;35;301;1703600;53;246;;;;;;
18;36;2142;1499300;864;1275;;;;;;
18;37;2127;1556900;912;1213;;;;;;
18;38;2920;1774600;1125;1792;;;;;;
18;39;2625;1692200;1099;1522;;;;;;
18;40;2279;1518400;942;1334;;;;;;
18;41;1228;1530800;451;774;;;;;;
18;42;2657;1664300;1187;1467;;;;;;
18;43;1845;1446400;796;1047;;;;;;
18;44;3082;1715600;1220;1859;;;;;;
18;45;1968;1488000;800;1165;;;;;;
18;46;2222;1585100;871;1348;;;;;;
18;47;2586;1652200;1091;1492;;;;;;
18;48;2362;1588400;913;1446;;;;;;
18;49;2157;1595900;867;1287;;;;;;
18;50;2440;1603200;974;1463;;;;;;
18;51;33;3521400;17;11;;;;;;
18;52;55;3336300;29;21;;;;;;
18;53;54;3615700;29;21;;;;;;
18;54;61;3270000;32;24;;;;;;
18;55;66;3644400;34;27;;;;;;
18;56;75;3675900;34;36;;;;;;
18;57;57;3598600;29;23;;;;;;
18;58;40;3625700;21;14;;;;;;
18;59;60;4686800;30;24;;;;;;
18;60;233;3703700;148;80;;;;;;
18;61;1782;3301800;734;1043;;;;;;
18;62;2175;3717000;849;1321;;;;;;
18;63;2504;3495200;979;1520;;;;;;
18;64;1977;3461300;767;1206;;;;;;
18;65;2425;3505300;994;1426;;;;;;
18;66;2231;3595100;888;1338;;;;;;
18;67;2558;3552200;1079;1474;;;;;;
18;68;2235;3601700;885;1344;;;;;;
18;69;2707;3786500;1078;1624;;;;;;
18;70;2721;3437100;1157;1559;;;;;;
18;71;4893;3500700;1994;2894;;;;;;
18;72;3951;3341800;1601;2345;;;;;;
18;73;4366;3355500;1793;2568;;;;;;
18;74;5437;3738200;2179;3252;;;;;;
18;75;5982;3604600;2515;3461;;;;;;
18;76;4784;3682000;1928;2851;;;;;;
18;77;4733;3344200;2061;2667;;;;;;
18;78;3513;3307600;1404;2103;;;;;;
18;79;4457;3406400;1951;2501;;;;;;
18;80;4475;3539700;1762;2708;;;;;;
19;1;1197;2424600;544;649;;;;;;
19;2;1397;2196100;593;801;;;;;;
19;3;1605;1959500;725;878;;;;;;
19;4;1343;1707100;528;813;;;;;;
19;5;1081;1732600;339;739;;;;;;
19;6;1487;1816200;703;781;;;;;;
19;7;826;1565500;326;497;;;;;;
19;8;1402;2061800;470;929;;;;;;
19;9;1428;1855900;681;744;;;;;;
19;10;1563;1879200;641;919;;;;;;
19;11;1790;3700200;624;1160;;;;;;
19;12;3322;3997900;1364;1952;;;;;;
19;13;2814;4216400;1015;1793;;;;;;
19;14;3023;3987200;1296;1721;;;;;;
19;15;2763;3955900;1060;1697;;;;;;
19;16;3244;4143200;1349;1889;;;;;;
19;17;2210;3944700;877;1327;;;;;;
19;18;2639;4055500;1017;1617;;;;;;
19;19;2169;3828200;863;1300;;;;;;
19;20;2304;3982900;960;1339;;;;;;
19;21;21;1817700;11;7;;;;;;
19;22;41;1849300;19;19;;;;;;
19;23;22;1809600;11;8;;;;;;
19;24;34;1931200;16;14;;;;;;
19;25;19;2012700;9;7;;;;;;
19;26;28;1996800;14;12;;;;;;
19;27;136;1980100;54;80;;;;;;
19;28;20;1807100;11;7;;;;;;
19;29;22;1750700;12;7;;;;;;
19;30;28;1866000;15;10;;;;;;
19;31;22;1940200;12;7;;;;;;
19;32;63;1836800;30;30;;;;;;
19;33;81;1771300;35;44;;;;;;
19;34;24;1756000;12;9;;;;;;
19;35;153;1781500;55;95;;;;;;
19;36;2258;1670700;913;1342;;;;;;
19;37;2359;1656900;1069;1288;;;;;;
19;38;3060;1804300;1163;1894;;;;;;
19;39;2663;1855200;1028;1631;;;;;;
19;40;2460;1716600;1046;1412;;;;;;
19;41;1258;1673100;469;786;;;;;;
19;42;2444;1761400;971;1471;;;;;;
19;43;1898;1586200;821;1074;;;;;;
19;44;3420;1831500;1379;2038;;;;;;
19;45;2198;1773400;852;1343;;;;;;
19;46;2290;1682500;897;1390;;;;;;
19;47;2553;1723200;987;1563;;;;;;
19;48;2351;1665200;930;1418;;;;;;
19;49;2199;1729100;892;1304;;;;;;
19;50;2689;1807600;1117;1569;;;;;;
19;51;38;4189900;19;14;;;;;;
19;52;69;4086600;33;31;;;;;;
19;53;70;4297900;32;32;;;;;;
19;54;71;3856500;34;32;;;;;;
19;55;66;3743900;34;27;;;;;;
19;56;73;3735800;34;34;;;;;;
19;57;57;3757400;29;23;;;;;;
19;58;38;3640000;20;13;;;;;;
19;59;55;3740000;28;22;;;;;;
19;60;132;3746000;56;71;;;;;;
19;61;1908;3738500;752;1151;;;;;;
19;62;2255;3866300;900;1348;;;;;;
19;63;2502;3736300;993;1503;;;;;;
19;64;2023;4849700;826;1190;;;;;;
19;65;2581;4021000;1092;1483;;;;;;
19;66;2345;3965700;992;1348;;;;;;
19;67;2533;4038800;998;1530;;;;;;
19;68;2323;3831800;985;1332;;;;;;
19;69;2733;4048700;1115;1613;;;;;;
19;70;2821;3893600;1105;1710;;;;;;
19;71;5226;3791700;2180;3040;;;;;;
19;72;4150;3634900;1641;2504;;;;;;
19;73;4531;3831500;1950;2575;;;;;;
19;74;5506;3939000;2264;3236;;;;;;
19;75;5935;4023300;2336;3593;;;;;;
19;76;5020;3771800;2116;2899;;;;;;
19;77;4587;3788500;1858;2723;;;;;;
19;78;3889;3482500;1635;2248;;;;;;
19;79;4510;3599200;1863;2642;;;;;;
