Step;Tamanho do dataset; Qtd. entradas do índice;Tempo de construção do índice(seg);Tempo de consulta para 1 palavra - Aleatório(ms);Tempo de consulta para 2 palavras - Aleatório(ms);Tempo de consulta para 1 palavra - Melhor caso(ms);Tempo de consulta para 1 palavra - Caso médio(ms);Tempo de consulta para 1 palavra - Pior caso(ms);Tempo de consulta para 2 palavras - Melhor caso(ms);Tempo de consulta para 2 palavras - Caso médio(ms);Tempo de consulta para 2 palavras - Pior caso(ms)
12;18;2490;3318200;1042;1443;;;;;;
12;19;2155;3041600;851;1300;;;;;;
12;20;2084;3257300;847;1232;;;;;;
12;21;22;1527300;12;7;;;;;;
12;22;41;1609500;19;19;;;;;;
12;23;21;1602600;11;8;;;;;;
12;24;31;1523800;15;14;;;;;;
12;25;17;1508400;9;6;;;;;;
12;26;26;1602900;13;10;;;;;;
12;27;118;1422900;49;67;;;;;;
12;28;21;1494900;11;8;;;;;;
12;29;22;1569800;12;8;;;;;;
12;30;28;1586300;14;12;;;;;;
12;31;23;1579900;12;8;;;;;;
12;32;61;1497300;29;29;;;;;;
12;33;76;1310900;33;40;;;;;;
12;34;22;1337300;11;8;;;;;;
12;35;232;1403000;53;177;;;;;;
12;36;2176;1369500;919;1255;;;;;;
12;37;2053;1504200;830;1220;;;;;;
12;38;2839;1571000;1106;1730;;;;;;
12;39;2649;1538100;1123;1523;;;;;;
12;40;2256;1439400;960;1293;;;;;;
12;41;1315;1389100;550;763;;;;;;
12;42;2372;1523000;934;1435;;;;;;
12;43;1760;1356300;736;1021;;;;;;
12;44;3455;1590900;1389;2063;;;;;;
12;45;2067;1474100;861;1203;;;;;;
12;46;2134;1423100;859;1272;;;;;;
12;47;2405;1446600;954;1449;;;;;;
12;48;2237;1406700;881;1353;;;;;;
12;49;2178;1443500;915;1260;;;;;;
12;50;2596;1548000;1118;1476;;;;;;
12;51;33;3125800;17;12;;;;;;
12;52;56;2833500;29;22;;;;;;
12;53;55;2813900;28;23;;;;;;
12;54;61;2808200;31;26;;;;;;
12;55;64;2909500;34;26;;;;;;
12;56;67;2870300;32;32;;;;;;
12;57;52;2955200;27;21;;;;;;
12;58;35;2758100;19;13;;;;;;
12;59;52;2910600;27;20;;;;;;
12;60;123;2880200;53;66;;;;;;
12;61;1837;3063200;724;1109;;;;;;
12;62;2140;3288700;885;1250;;;;;;
12;63;2557;3182500;1070;1483;;;;;;
12;64;1972;3065900;838;1130;;;;;;
12;65;2344;3062900;913;1426;;;;;;
12;66;2315;3425700;951;1358;;;;;;
12;67;2389;3017000;951;1434;;;;;;
12;68;2394;3118900;1071;1319;;;;;;
12;69;2599;3311800;1006;1588;;;;;;
12;70;2676;3101500;1032;1639;;;;;;
12;71;4947;3276400;2036;2906;;;;;;
12;72;4002;3128400;1607;2390;;;;;;
12;73;4151;3080900;1717;2429;;;;;;
12;74;5377;3359800;2236;3135;;;;;;
12;75;5800;3388000;2372;3422;;;;;;
12;76;5006;3242700;2047;2954;;;;;;
12;77;4594;3290800;1825;2764;;;;;;
12;78;3759;3142700;1503;2251;;;;;;
12;79;4533;3267500;1777;2751;;;;;;
12;80;4540;3282100;1814;2721;;;;;;
13;1;1176;1976100;495;679;;;;;;
13;2;1340;1668400;557;781;;;;;;
13;3;1625;1713900;614;1008;;;;;;
13;4;1626;1656600;674;949;;;;;;
13;5;1010;1528700;368;640;;;;;;
13;6;1681;1616800;598;1081;;;;;;
13;7;1039;1449100;445;592;;;;;;
13;8;1288;1656400;469;816;;;;;;
13;9;1330;1535000;558;769;;;;;;
13;10;1453;1635100;587;863;;;;;;
13;11;1841;3194400;792;1045;;;;;;
13;12;3175;3186800;1281;1889;;;;;;
13;13;2608;3342400;1015;1588;;;;;;
13;14;2885;3375700;1210;1669;;;;;;
13;15;2627;3273500;1019;1603;;;;;;
13;16;3198;3632100;1235;1957;;;;;;
13;17;2066;3152900;844;1217;;;;;;
13;18;2477;3638700;979;1493;;;;;;
13;19;2126;3203800;856;1265;;;;;;
13;20;2118;3216900;789;1324;;;;;;
13;21;20;1442800;11;6;;;;;;
13;22;41;1571700;19;19;;;;;;
13;23;21;1539100;11;8;;;;;;
13;24;28;1504900;15;11;;;;;;
13;25;18;1607100;9;6;;;;;;
13;26;25;1487900;13;10;;;;;;
13;27;130;1572300;51;77;;;;;;
13;28;21;1540100;11;7;;;;;;
13;29;22;1550100;12;8;;;;;;
13;30;28;1572900;14;11;;;;;;
13;31;23;1540700;12;8;;;;;;
13;32;68;1700300;30;35;;;;;;
13;33;171;1598600;119;49;;;;;;
13;34;23;1446100;12;9;;;;;;
13;35;156;1473700;55;99;;;;;;
13;36;2219;1455700;930;1286;;;;;;
13;37;2230;1449300;921;1306;;;;;;
13;38;3068;1605200;1306;1759;;;;;;
13;39;2544;1501400;997;1544;;;;;;
13;40;2267;1490700;899;1365;;;;;;
13;41;1276;1361800;547;726;;;;;;
13;42;2312;1502000;922;1387;;;;;;
13;43;1781;1358900;719;1060;;;;;;
13;44;3457;1637200;1428;2026;;;;;;
13;45;1983;1431400;802;1178;;;;;;
13;46;2167;1425200;865;1300;;;;;;
13;47;2563;1440100;1077;1483;;;;;;
13;48;2225;1646000;890;1332;;;;;;
13;49;2147;1548100;861;1283;;;;;;
13;50;2526;1515600;1041;1482;;;;;;
13;51;30;2720700;17;9;;;;;;
13;52;54;2731100;29;21;;;;;;
13;53;53;2778500;29;21;;;;;;
13;54;60;2826600;31;25;;;;;;
13;55;60;2720500;33;24;;;;;;
13;56;65;2728400;32;30;;;;;;
13;57;50;2800100;27;19;;;;;;
13;58;34;2723000;19;12;;;;;;
13;59;55;3685700;30;20;;;;;;
13;60;214;3049300;136;74;;;;;;
13;61;1805;3066400;732;1068;;;;;;
13;62;2139;3202600;859;1275;;;;;;
13;63;2531;3202500;977;1549;;;;;;
13;64;1955;3056500;776;1175;;;;;;
13;65;2468;3118800;1039;1425;;;;;;
13;66;2257;3214400;914;1339;;;;;;
13;67;2411;3563800;953;1452;;;;;;
13;68;2209;3078700;872;1332;;;;;;
13;69;2680;3089900;1180;1495;;;;;;
13;70;2698;3058900;1101;1592;;;;;;
13;71;5020;3242300;2094;2921;;;;;;
13;72;4110;3212200;1663;2442;;;;;;
13;73;4361;3180300;1789;2567;;;;;;
13;74;5362;3566400;2157;3198;;;;;;
13;75;5877;3485600;2376;3495;;;;;;
13;76;4784;3282800;1996;2783;;;;;;
13;77;4610;3463700;1823;2782;;;;;;
13;78;3639;3100300;1477;2156;;;;;;
13;79;4444;3053900;1944;2495;;;;;;
13;80;4513;3298500;1773;2735;;;;;;
14;1;1033;1559400;489;541;;;;;;
14;2;1309;1533700;567;739;;;;;;
14;3;1538;1621500;634;901;;;;;;
14;4;1774;1729700;743;1029;;;;;;
14;5;1177;1773100;389;785;;;;;;
14;6;1585;1659600;609;974;;;;;;
14;7;1076;1442900;390;684;;;;;;
14;8;1385;1556400;569;814;;;;;;
14;9;1210;1728300;445;762;;;;;;
14;10;1482;1562900;530;949;;;;;;
14;11;1757;3222300;712;1040;;;;;;
14;12;3164;3333600;1276;1883;;;;;;
14;13;2629;3320500;1021;1604;;;;;;
14;14;2853;3279300;1192;1656;;;;;;
14;15;2669;3247300;1031;1634;;;;;;
14;16;3189;3382900;1365;1818;;;;;;
14;17;2173;3132700;912;1256;;;;;;
14;18;2613;3428300;1052;1556;;;;;;
14;19;2115;3071400;841;1270;;;;;;
14;20;2207;3140400;960;1243;;;;;;
14;21;20;1463200;11;7;;;;;;
14;22;41;1559700;19;19;;;;;;
14;23;22;1533300;11;8;;;;;;
14;24;31;1637800;16;13;;;;;;
14;25;20;1662500;9;8;;;;;;
14;26;28;1710200;14;12;;;;;;
14;27;135;1536800;51;82;;;;;;
14;28;22;1603400;11;9;;;;;;
14;29;22;1541500;12;8;;;;;;
14;30;29;1538500;14;12;;;;;;
14;31;20;1473200;11;7;;;;;;
14;32;60;1412800;28;29;;;;;;
14;33;79;1447400;33;43;;;;;;
14;34;23;1375900;12;9;;;;;;
14;35;147;1412300;53;92;;;;;;
14;36;2127;1450200;833;1291;;;;;;
14;37;2154;1428700;846;1306;;;;;;
14;38;3011;1581000;1208;1800;;;;;;
14;39;2571;1567500;1052;1516;;;;;;
14;40;2282;1453000;994;1285;;;;;;
14;41;1195;1329100;449;744;;;;;;
14;42;2365;1434100;995;1367;;;;;;
14;43;1809;1576800;730;1077;;;;;;
14;44;3367;1559800;1407;1957;;;;;;
14;45;1955;1350900;792;1161;;;;;;
14;46;2168;1430700;864;1301;;;;;;
14;47;2564;1455000;1097;1464;;;;;;
14;48;2211;1416500;905;1304;;;;;;
14;49;2153;1498000;864;1286;;;;;;
14;50;2401;1548100;979;1419;;;;;;
14;51;30;2777300;16;9;;;;;;
14;52;61;3060500;31;26;;;;;;
14;53;62;2889900;31;26;;;;;;
14;54;55;2510400;28;23;;;;;;
14;55;55;2539000;30;22;;;;;;
14;56;158;2592100;30;125;;;;;;
14;57;48;2707300;25;19;;;;;;
14;58;31;2473600;17;11;;;;;;
14;59;45;2556100;24;18;;;;;;
14;60;195;2985200;113;78;;;;;;
14;61;1809;3202400;722;1082;;;;;;
14;62;2121;3186400;846;1270;;;;;;
14;63;2416;3071900;976;1435;;;;;;
14;64;2015;3037100;858;1153;;;;;;
14;65;2382;3005900;941;1436;;;;;;
14;66;2411;3133900;1059;1348;;;;;;
14;67;2459;3084600;1020;1434;;;;;;
14;68;2178;3106400;863;1310;;;;;;
14;69;2627;3618900;1112;1509;;;;;;
14;70;2812;3185900;1134;1674;;;;;;
14;71;5075;3652800;2097;2972;;;;;;
14;72;3910;3155200;1566;2339;;;;;;
14;73;4269;3184300;1780;2484;;;;;;
14;74;5405;3443900;2257;3142;;;;;;
14;75;5719;3454600;2350;3363;;;;;;
14;76;4765;3372100;1980;2780;;;;;;
14;77;4493;3421200;1819;2669;;;;;;
14;78;3719;3075200;1582;2132;;;;;;
14;79;4285;3266300;1690;2590;;;;;;
14;80;4597;3286600;1946;2646;;;;;;
15;1;1190;1989700;532;655;;;;;;
15;2;1263;1477600;548;712;;;;;;
15;3;1623;1789200;747;873;;;;;;
15;4;1716;1603800;632;1082;;;;;;
15;5;1010;1547500;368;639;;;;;;
15;6;1608;1587600;715;891;;;;;;
15;7;1019;1454200;451;565;;;;;;
15;8;1319;1580800;529;787;;;;;;
15;9;1397;1575000;518;877;;;;;;
15;10;1368;1662800;570;796;;;;;;
15;11;1786;3185000;666;1115;;;;;;
15;12;3064;3361300;1174;1886;;;;;;
15;13;2716;3289000;1144;1567;;;;;;
15;14;2866;3403600;1163;1698;;;;;;
15;15;2805;3199300;1126;1674;;;;;;
15;16;3137;3440600;1190;1942;;;;;;
15;17;2301;3225800;1039;1257;;;;;;
15;18;2447;3324000;973;1469;;;;;;
15;19;2187;3345700;846;1336;;;;;;
15;20;2100;3014000;895;1201;;;;;;
15;21;21;1630000;11;7;;;;;;
15;22;42;1561100;20;19;;;;;;
15;23;21;1502000;11;8;;;;;;
15;24;30;1545300;15;12;;;;;;
15;25;18;1603200;9;6;;;;;;
15;26;23;1348500;12;8;;;;;;
15;27;116;1468000;49;65;;;;;;
15;28;18;1363100;10;6;;;;;;
15;29;20;1319700;11;7;;;;;;
15;30;25;1360400;14;10;;;;;;
15;31;20;1374000;11;6;;;;;;
15;32;58;1417900;28;28;;;;;;
15;33;80;1980800;36;41;;;;;;
15;34;21;1252300;11;8;;;;;;
15;35;256;1435800;149;104;;;;;;
15;36;2218;1476700;852;1363;;;;;;
15;37;2107;1433000;846;1259;;;;;;
15;38;2868;1515000;1135;1731;;;;;;
15;39;2611;1544500;1099;1509;;;;;;
15;40;2199;1482800;886;1310;;;;;;
15;41;1343;1392300;552;788;;;;;;
15;42;2343;1507100;921;1419;;;;;;
15;43;1813;1477800;718;1092;;;;;;
15;44;3281;1594600;1385;1894;;;;;;
15;45;2020;1684600;834;1183;;;;;;
15;46;2218;1690500;804;1411;;;;;;
15;47;2482;1544600;952;1527;;;;;;
15;48;2214;1385700;887;1324;;;;;;
15;49;2307;1565000;990;1314;;;;;;
15;50;2412;1628600;970;1440;;;;;;
15;51;31;2836400;17;10;;;;;;
15;52;56;3066800;29;23;;;;;;
15;53;56;2848000;28;23;;;;;;
15;54;62;2863900;32;27;;;;;;
15;55;62;2967700;33;25;;;;;;
15;56;67;2948500;32;32;;;;;;
15;57;52;2842300;27;21;;;;;;
15;58;35;2817900;18;12;;;;;;
15;59;51;2971500;26;20;;;;;;
15;60;142;3212800;56;81;;;;;;
15;61;1869;3248100;745;1119;;;;;;
15;62;2164;3159500;855;1304;;;;;;
15;63;2617;3167100;1081;1532;;;;;;
15;64;2048;3146600;850;1193;;;;;;
15;65;2367;3143100;936;1426;;;;;;
15;66;2223;3085600;862;1356;;;;;;
15;67;2691;3261200;1200;1486;;;;;;
15;68;2235;3275400;879;1351;;;;;;
15;69;2614;3259600;1063;1546;;;;;;
15;70;2849;3262100;1218;1626;;;;;;
15;71;4765;3258900;1907;2853;;;;;;
15;72;4021;3230000;1654;2362;;;;;;
15;73;4322;3294300;1797;2520;;;;;;
15;74;5555;3729400;2211;3338;;;;;;
15;75;6073;3462200;2572;3496;;;;;;
15;76;4617;3249600;1840;2772;;;;;;
15;77;4605;3257300;1941;2659;;;;;;
15;78;3665;3149600;1516;2144;;;;;;
15;79;4284;3198400;1717;2562;;;;;;
15;80;4452;3242000;1838;2609;;;;;;
16;1;1180;2050100;430;747;;;;;;
16;2;1376;1753000;614;759;;;;;;
16;3;1482;1555900;497;982;;;;;;
16;4;1348;1463400;529;816;;;;;;
16;5;1055;1367700;343;710;;;;;;
16;6;1528;1610800;522;1003;;;;;;
16;7;804;1311600;318;484;;;;;;
16;8;1317;1501800;631;683;;;;;;
16;9;1415;1461400;485;928;;;;;;
16;10;1472;1504100;652;816;;;;;;
16;11;1751;3403600;617;1130;;;;;;
16;12;3135;3487500;1247;1883;;;;;;
16;13;2888;3391200;1149;1735;;;;;;
16;14;2748;3305900;1078;1666;;;;;;
16;15;2767;3369600;987;1775;;;;;;
16;16;3260;3385400;1430;1825;;;;;;
16;17;2236;3346900;882;1348;;;;;;
16;18;2560;3306700;997;1558;;;;;;
16;19;2206;3253600;871;1329;;;;;;
16;20;2161;3216000;852;1304;;;;;;
16;21;19;1531100;10;6;;;;;;
16;22;37;1443400;18;17;;;;;;
16;23;19;1363300;10;7;;;;;;
16;24;27;1411700;14;11;;;;;;
16;25;16;1419400;8;6;;;;;;
16;26;23;1385600;12;9;;;;;;
16;27;134;1584100;51;81;;;;;;
16;28;22;1648600;11;9;;;;;;
16;29;22;1469800;11;9;;;;;;
16;30;26;1404000;13;10;;;;;;
16;31;20;1431400;11;7;;;;;;
16;32;66;3080600;29;33;;;;;;
16;33;85;1472100;35;48;;;;;;
16;34;23;1426900;12;9;;;;;;
16;35;143;1348600;53;88;;;;;;
16;36;2149;1430700;893;1254;;;;;;
16;37;2235;1549900;955;1277;;;;;;
16;38;2903;1549800;1127;1773;;;;;;
16;39;2633;1607000;1114;1517;;;;;;
16;40;2274;1459100;957;1315;;;;;;
16;41;1191;1414200;447;742;;;;;;
16;42;2443;1515900;1043;1397;;;;;;
16;43;1784;1421700;715;1067;;;;;;
16;44;3071;1534900;1212;1857;;;;;;
16;45;2073;1524100;809;1261;;;;;;
16;46;2298;1404900;992;1304;;;;;;
16;47;2476;1465500;954;1519;;;;;;
16;48;2237;1619300;889;1345;;;;;;
16;49;2206;1514200;870;1334;;;;;;
16;50;2618;1647200;1082;1533;;;;;;
16;51;33;3149800;17;12;;;;;;
16;52;62;3168100;30;28;;;;;;
16;53;62;3157000;30;28;;;;;;
16;54;70;3205700;33;32;;;;;;
16;55;71;3281400;35;32;;;;;;
16;56;77;3179600;33;39;;;;;;
16;57;61;3240500;29;28;;;;;;
16;58;40;3205300;20;15;;;;;;
16;59;53;2993400;27;21;;;;;;
16;60;128;2976200;54;69;;;;;;
16;61;1821;3052300;720;1096;;;;;;
16;62;2143;3026900;884;1255;;;;;;
16;63;2554;3066400;1080;1469;;;;;;
16;64;1919;2947200;774;1140;;;;;;
16;65;2394;3030800;879;1509;;;;;;
16;66;2188;3018200;872;1312;;;;;;
16;67;2416;3075900;967;1445;;;;;;
16;68;2209;3147500;892;1312;;;;;;
16;69;2623;3412200;1111;1507;;;;;;
16;70;2692;3060600;1104;1584;;;;;;
16;71;4937;3323200;2000;2932;;;;;;
16;72;4073;3126200;1663;2406;;;;;;
16;73;4189;3109100;1780;2403;;;;;;
16;74;5505;3386500;2403;3096;;;;;;
16;75;5850;3443800;2444;3401;;;;;;
16;76;4603;3416900;1836;2761;;;;;;
16;77;4746;3399200;1998;2742;;;;;;
16;78;3570;3090400;1486;2080;;;;;;
16;79;4265;3184500;1781;2479;;;;;;
16;80;4497;3355000;1849;2643;;;;;;
17;1;998;1527900;447;549;;;;;;
17;2;1282;1571300;558;721;;;;;;
17;3;1496;1485300;696;797;;;;;;
17;4;1675;1734300;684;988;;;;;;
17;5;1065;1829600;399;663;;;;;;
17;6;1678;1614600;720;955;;;;;;
17;7;1024;1396100;456;565;;;;;;
17;8;1262;1577600;468;791;;;;;;
17;9;1339;1657400;556;781;;;;;;
17;10;1439;1654100;598;838;;;;;;
17;11;1661;2996800;709;947;;;;;;
17;12;3093;3302000;1238;1850;;;;;;
17;13;2714;3555300;1134;1574;;;;;;
17;14;2732;3363800;1077;1650;;;;;;
17;15;2901;3341300;1223;1672;;;;;;
17;16;2999;3405600;1177;1817;;;;;;
17;17;2133;3096800;918;1211;;;;;;
17;18;2598;3305800;1136;1457;;;;;;
17;19;2235;3120300;924;1307;;;;;;
17;20;2201;3338100;914;1282;;;;;;
17;21;19;1459700;10;7;;;;;;
17;22;37;1457300;18;17;;;;;;
17;23;19;1377700;10;7;;;;;;
17;24;28;1379800;14;12;;;;;;
17;25;16;1363900;8;6;;;;;;
17;26;24;1391000;13;8;;;;;;
17;27;115;1467800;48;64;;;;;;
17;28;19;1309000;10;6;;;;;;
17;29;20;1321900;11;6;;;;;;
17;30;25;1323200;13;9;;;;;;
17;31;20;1327900;11;6;;;;;;
17;32;58;1415500;28;28;;;;;;
17;33;75;1331100;33;40;;;;;;
17;34;23;1348200;12;8;;;;;;
17;35;143;1337900;53;88;;;;;;
17;36;1889;1320400;701;1185;;;;;;
17;37;2129;1385800;921;1205;;;;;;
17;38;3000;1514200;1118;1880;;;;;;
17;39;2506;1538300;1065;1438;;;;;;
17;40;2216;1417900;822;1390;;;;;;
17;41;1348;1383600;557;788;;;;;;
17;42;2336;1474100;973;1360;;;;;;
17;43;1732;1387900;709;1020;;;;;;
17;44;3279;1718800;1341;1934;;;;;;
17;45;2024;1471600;803;1219;;;;;;
17;46;2191;1391300;924;1264;;;;;;
17;47;2568;1524900;1073;1492;;;;;;
17;48;2259;1517400;896;1361;;;;;;
17;49;2083;1464800;844;1237;;;;;;
17;50;2453;1513700;1036;1415;;;;;;
17;51;33;3029900;17;11;;;;;;
17;52;57;3051700;30;23;;;;;;
17;53;53;2714800;28;21;;;;;;
17;54;60;2793000;31;25;;;;;;
17;55;61;2821200;33;23;;;;;;
17;56;65;2692000;31;30;;;;;;
17;57;50;2681200;27;19;;;;;;
17;58;34;2665200;19;12;;;;;;
17;59;50;2703100;27;19;;;;;;
17;60;120;2763700;51;64;;;;;;
17;61;1964;2998800;862;1098;;;;;;
17;62;2116;2998200;918;1193;;;;;;
17;63;2538;3288000;963;1569;;;;;;
17;64;2027;3057500;846;1177;;;;;;
17;65;2378;3253400;946;1427;;;;;;
17;66;2302;3105500;1023;1274;;;;;;
17;67;2513;3227100;963;1545;;;;;;
17;68;2144;3156900;869;1271;;;;;;
17;69;2681;3247500;1117;1559;;;;;;
17;70;2644;3116900;1028;1612;;;;;;
17;71;4925;3258400;2080;2840;;;;;;
17;72;3957;3156000;1567;2385;;;;;;
17;73;4206;3182400;1705;2496;;;;;;
17;74;5315;3427100;2207;3103;;;;;;
17;75;5806;3456000;2374;3426;;;;;;
17;76;4717;3292000;1947;2765;;;;;;
17;77;4556;3179800;1738;2813;;;;;;
17;78;3592;3117000;1516;2070;;;;;;
17;79;4247;3166100;1767;2476;;;;;;
17;80;4446;3259200;1740;2701;;;;;;
18;1;1276;2177500;462;811;;;;;;
18;2;1337;1703600;543;790;;;;;;
18;3;1524;2627100;644;876;;;;;;
18;4;1668;1638400;712;953;;;;;;
18;5;992;1533900;362;627;;;;;;
18;6;1645;1724200;698;943;;;;;;
18;7;986;1467100;343;640;;;;;;
18;8;1378;1552500;554;821;;;;;;
18;9;1502;1738900;527;973;;;;;;
18;10;1453;1514600;653;797;;;;;;
18;11;1699;3126400;599;1095;;;;;;
18;12;3048;3307500;1201;1842;;;;;;
18;13;2571;3199200;1018;1548;;;;;;
18;14;2914;3399200;1208;1700;;;;;;
18;15;2613;3214600;1036;1572;;;;;;
18;16;3220;3401100;1384;1830;;;;;;
18;17;2157;3233600;858;1294;;;;;;
18;18;2593;3366600;1091;1497;;;;;;
18;19;2169;3213700;854;1310;;;;;;
18;20;2120;3357000;853;1262;;;;;;
18;21;19;1411800;10;7;;;;;;
18;22;38;1450900;18;17;;;;;;
18;23;20;1355400;10;7;;;;;;
18;24;27;1377100;14;11;;;;;;
18;25;16;1363600;8;5;;;;;;
18;26;23;1485600;12;9;;;;;;
18;27;118;1462500;48;67;;;;;;
18;28;19;1361700;10;7;;;;;;
18;29;20;1383300;11;7;;;;;;
18;30;26;1504100;13;10;;;;;;
18;31;21;1430900;11;7;;;;;;
18;32;60;1444000;28;29;;;;;;
18;33;78;1364900;33;43;;;;;;
18;34;23;1398300;11;9;;;;;;
18;35;160;1449600;54;104;;;;;;
18;36;2184;1529200;847;1334;;;;;;
18;37;2283;2111900;965;1314;;;;;;
18;38;3018;1610900;1116;1899;;;;;;
18;39;2618;1498000;1058;1557;;;;;;
18;40;2212;1347500;883;1327;;;;;;
18;41;1157;1318800;443;711;;;;;;
18;42;2462;1448700;1073;1386;;;;;;
18;43;1687;1315800;731;954;;;;;;
18;44;3291;1541500;1320;1969;;;;;;
18;45;2005;1425400;688;1314;;;;;;
18;46;2147;1480300;971;1173;;;;;;
18;47;2503;1514900;940;1561;;;;;;
18;48;2298;1424200;823;1472;;;;;;
18;49;2339;1519200;1032;1305;;;;;;
18;50;2423;1528800;976;1444;;;;;;
18;51;30;2829000;16;10;;;;;;
18;52;55;2828900;29;22;;;;;;
18;53;58;3013800;29;25;;;;;;
18;54;66;3002600;32;30;;;;;;
18;55;62;2800900;33;25;;;;;;
18;56;68;2937200;32;32;;;;;;
18;57;57;3086100;28;24;;;;;;
18;58;40;3184900;20;16;;;;;;
18;59;61;3268600;30;26;;;;;;
18;60;130;2798900;55;71;;;;;;
18;61;1867;3130200;729;1134;;;;;;
18;62;2422;3514600;938;1479;;;;;;
18;63;2680;3346800;1112;1563;;;;;;
18;64;1923;3059600;792;1126;;;;;;
18;65;2328;3135900;936;1387;;;;;;
18;66;2320;3168300;961;1354;;;;;;
18;67;2462;3218800;974;1483;;;;;;
18;68;2319;3056700;1049;1265;;;;;;
18;69;2521;3291200;991;1525;;;;;;
18;70;2610;3070900;1033;1572;;;;;;
18;71;4942;3418800;2034;2902;;;;;;
18;72;3929;3259100;1589;2335;;;;;;
18;73;4349;3186400;1785;2560;;;;;;
18;74;5302;3335100;2162;3135;;;;;;
18;75;5876;3448700;2438;3433;;;;;;
18;76;4646;3229000;1888;2752;;;;;;
18;77;4579;3149400;1937;2637;;;;;;
18;78;3343;2942500;1229;2110;;;;;;
18;79;4627;3234100;2053;2569;;;;;;
18;80;4139;3142600;1705;2428;;;;;;
19;1;1027;1546719;475;549;;;;;;
19;2;1273;1634770;550;720;;;;;;
19;3;1508;1738918;631;874;;;;;;
19;4;1685;1805923;699;983;;;;;;
19;5;1096;1850417;393;700;;;;;;
19;6;1530;1589341;629;898;;;;;;
19;7;1075;1535611;457;616;;;;;;
19;8;1288;1589595;468;817;;;;;;
19;9;1389;1583493;581;805;;;;;;
19;10;1346;1460281;560;783;;;;;;
19;11;1762;3003906;764;994;;;;;;
19;12;2938;3241999;1167;1766;;;;;;
19;13;2815;3165583;1187;1624;;;;;;
19;14;2824;3225044;1146;1674;;;;;;
19;15;2801;3365695;1147;1649;;;;;;
19;16;2914;3288913;1167;1741;;;;;;
19;17;2143;3207430;851;1288;;;;;;
19;18;2673;3264318;1129;1538;;;;;;
19;19;2026;2838721;866;1156;;;;;;
19;20;2148;2952475;885;1258;;;;;;
19;21;19;1432587;10;6;;;;;;
19;22;37;1406098;19;17;;;;;;
19;23;20;1408702;11;7;;;;;;
19;24;28;1406789;15;11;;;;;;
19;25;19;2842524;9;6;;;;;;
19;26;24;1468494;13;9;;;;;;
19;27;111;1523224;47;62;;;;;;
19;28;17;1319509;9;6;;;;;;
19;29;18;1298608;10;6;;;;;;
19;30;23;1269097;12;9;;;;;;
19;31;18;1192588;10;6;;;;;;
19;32;54;1294288;26;26;;;;;;
19;33;71;1273896;31;37;;;;;;
19;34;20;1251906;10;8;;;;;;
19;35;136;1307080;51;83;;;;;;
19;36;2109;1358731;849;1257;;;;;;
19;37;2123;1479697;723;1397;;;;;;
19;38;2790;1367305;1301;1486;;;;;;
19;39;2444;1775933;882;1559;;;;;;
19;40;2016;1316406;908;1105;;;;;;
19;41;1459;1404922;699;757;;;;;;
19;42;2411;1472181;909;1499;;;;;;
19;43;1877;1400498;785;1089;;;;;;
19;44;3430;1669517;1443;1985;;;;;;
19;45;1918;1397276;768;1147;;;;;;
19;46;2126;1511122;858;1265;;;;;;
19;47;2486;1446972;1022;1461;;;;;;
19;48;2352;1417368;999;1351;;;;;;
19;49;2208;1531275;935;1270;;;;;;
19;50;2491;1633203;994;1494;;;;;;
19;51;33;3054762;18;11;;;;;;
19;52;57;2864095;30;23;;;;;;
19;53;53;2801492;28;21;;;;;;
19;54;60;2698010;31;25;;;;;;
19;55;61;2881899;33;24;;;;;;
19;56;68;2931950;32;32;;;;;;
19;57;55;2946399;29;22;;;;;;
19;58;34;2681304;19;11;;;;;;
19;59;49;2820379;27;19;;;;;;
19;60;120;2527137;50;66;;;;;;
19;61;1808;2944559;754;1050;;;;;;
19;62;2268;3116229;1005;1257;;;;;;
19;63;2443;2983013;983;1455;;;;;;
19;64;1916;3024385;784;1128;;;;;;
19;65;2522;3228723;1010;1507;;;;;;
19;66;2340;3016380;1038;1297;;;;;;
19;67;2439;3136373;963;1471;;;;;;
19;68;2155;3059124;864;1287;;;;;;
19;69;2549;3117517;1001;1543;;;;;;
19;70;2918;3390876;1169;1744;;;;;;
19;71;5312;3618820;2059;3247;;;;;;
19;72;4108;3233992;1592;2512;;;;;;
19;73;4302;3246832;1753;2543;;;;;;
19;74;5369;3295702;2246;3118;;;;;;
19;75;5880;3438266;2459;3416;;;;;;
19;76;4607;3299326;1896;2706;;;;;;
19;77;4448;3164821;1844;2599;;;;;;
19;78;3674;3210107;1489;2180;;;;;;
19;79;4326;3250209;1737;2584;;;;;;
19;80;4363;3323803;1750;2608;;;;;;
20;1;1006;1531323;478;525;;;;;;
20;2;1256;1575083;547;706;;;;;;
20;3;1645;1787495;780;862;;;;;;
20;4;1875;1877999;677;1194;;;;;;
20;5;1010;1635888;366;641;;;;;;
20;6;1578;1579690;585;990;;;;;;
20;7;939;1605097;341;594;;;;;;
20;8;1415;1624211;593;819;;;;;;
20;9;1346;1507903;498;846;;;;;;
20;10;1379;1562580;586;791;;;;;;
20;11;1731;3052417;713;1013;;;;;;
20;12;3016;3285566;1162;1849;;;;;;
20;13;2743;3823896;1140;1597;;;;;;
20;14;2815;3570982;1079;1731;;;;;;
20;15;2807;3132189;1200;1603;;;;;;
20;16;2966;3436726;1172;1789;;;;;;
